ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Total_Spent,Tenure_Months,Ad_Spend,Revenue,Churn,Channel,CLTV,ROI,Age,Age_Group,Income_Group
3551,1954,Master,Together,60033.0,0,1,2023-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,198,21,48.51665520213286,305.0111382457378,False,Phone,6405.233903160494,5.286730545932793,71,60+,Mid-High
1663,1978,PhD,Together,34043.0,1,0,2023-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,49,14,63.786147244816526,77.56958026694272,True,Phone,1085.9741237371982,0.21608818869752763,47,40-50,Low
5543,1966,Graduation,Together,57811.0,0,1,2023-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,0,802,18,45.64588183717023,1143.8909801567431,False,SMS,20590.037642821375,24.06011351116571,59,50-60,Mid-High
1577,1946,Graduation,Married,78569.0,0,0,2023-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,1,1736,22,54.010884711078546,2440.441945982582,False,Phone,53689.72281161681,44.18426163609955,79,60+,High
10641,1978,Graduation,Single,7500.0,1,1,2023-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,57,12,54.8254670929402,70.3392855891547,False,SMS,844.0714270698563,0.2829673748135233,47,40-50,Low
5336,1971,Master,Together,157733.0,1,0,2023-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,59,19,39.978643195354266,83.75339811640535,False,Email,1591.3145642117017,1.0949534907212146,54,50-60,High
6024,1953,Graduation,Together,94384.0,0,0,2023-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,2302,22,64.88063524304785,3112.2847359113352,False,SMS,68470.26419004938,46.96939370665033,72,60+,High
1878,1985,2n Cycle,Married,23148.0,0,0,2023-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,37,22,47.37560364956887,53.38560215707694,True,Email,1174.4832474556927,0.1268585103835982,40,30-40,Low
3099,1970,Graduation,Divorced,44267.0,1,1,2023-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,310,22,38.66382260760733,420.20206713669177,False,SMS,9244.445477007219,9.868094223410143,55,50-60,Mid-Low
6055,1979,Graduation,Married,71626.0,0,0,2023-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,0,1305,14,58.047647653556055,1691.4361424410915,True,Phone,23680.105994175283,28.13875429605755,46,40-50,High
5841,1966,Graduation,Together,60894.0,0,1,2023-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,832,18,36.52298027313444,1030.0044435960035,False,Phone,18540.079984728065,27.201544230322675,59,50-60,Mid-High
3972,1976,Graduation,Together,50200.0,1,1,2023-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,401,21,50.42271736053692,531.7129185120589,False,Phone,11165.971288753237,9.54510637953442,49,40-50,Mid-Low
4394,1965,PhD,Married,81051.0,0,0,2023-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,0,1501,19,49.86321505033695,1859.2255585063665,False,Social Media,35325.285611620966,36.28651585401136,60,50-60,High
5758,1982,Graduation,Married,65169.0,0,0,2023-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,0,1,1189,23,66.28843348747367,1510.932189811887,False,Email,34751.4403656734,21.793300585348774,43,40-50,Mid-High
6658,1972,Graduation,Together,59868.0,0,1,2023-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,1194,17,57.12047349319929,1904.3517493375912,False,Phone,32373.97973873905,32.339215046323474,53,50-60,Mid-High
4603,1960,PhD,Married,65695.0,0,1,2023-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,656,23,49.624595618822845,903.7327733322968,False,SMS,20785.853786642827,17.21138816473311,65,60+,Mid-High
8427,1956,Master,Single,64857.0,0,0,2023-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,1540,13,62.266494488004305,2175.6330081670903,False,Phone,28283.229106172173,33.94066955361086,69,60+,Mid-High
10260,1965,Master,Together,45143.0,0,1,2023-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,311,16,70.8531132352597,481.8781449749096,False,Email,7710.050319598554,5.801086402158337,60,50-60,Mid-Low
7143,1955,2n Cycle,Together,74805.0,0,1,2023-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,820,14,58.36715459527793,1310.5465993609455,False,Phone,18347.652391053238,21.45349475142947,70,60+,High
8789,1989,2n Cycle,Married,59060.0,1,0,2023-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,274,24,50.15528929765071,392.6655036481771,False,Phone,9423.97208755625,6.828994890606078,36,30-40,Mid-High
6197,1962,PhD,Single,27238.0,1,1,2023-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,57,20,30.322456514747607,86.92440311980711,False,Social Media,1738.4880623961421,1.8666675827379164,63,60+,Low
4554,1965,Graduation,Together,47009.0,0,1,2023-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,448,15,34.02329505386941,596.1878315611323,True,SMS,8942.817473416984,16.52293041039036,60,50-60,Mid-Low
4937,1973,2n Cycle,Married,46094.0,1,1,2023-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,44,19,45.421629434679986,58.18109365107233,False,Phone,1105.4407793703742,0.2809116356061488,52,50-60,Mid-Low
1920,1972,Graduation,Married,40321.0,1,1,2023-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,102,17,40.85731696761076,138.83031181657807,False,Social Media,2360.1153008818274,2.397930214718565,53,50-60,Mid-Low
8749,1984,Graduation,Together,37235.0,1,0,2023-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,61,23,47.19543045521831,89.60917720923705,False,Phone,2061.011075812452,0.8986833332151362,41,40-50,Mid-Low
1650,1960,Master,Married,81843.0,0,0,2023-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,1643,20,50.849748873456605,2419.936378178451,False,Email,48398.72756356902,46.58993764552591,65,60+,High
10377,1958,Master,Together,46692.0,0,1,2023-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,397,19,57.94539131535096,526.4600222223328,False,Email,10002.740422224322,8.085451151019535,67,60+,Mid-Low
9206,1968,Graduation,Together,77382.0,0,1,2023-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1121,24,48.94251832911363,1404.931329982864,False,Phone,33718.351919588735,27.705742531175304,57,50-60,High
10971,1977,Graduation,Single,37774.0,2,0,2023-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,1,473,16,57.297524657393026,687.2493717232743,False,Email,10995.989947572389,10.994398987262347,48,40-50,Mid-Low
6398,1974,Basic,Married,18393.0,1,0,2023-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,50,21,50.9671162221518,62.56651724377529,False,Social Media,1313.896862119281,0.2275859785957842,51,50-60,Low
9212,1962,Master,Married,72828.0,0,1,2023-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,1678,22,20.368001504691932,2401.884171523526,False,SMS,52841.451773517576,116.92439091141233,63,60+,High
7937,1982,Graduation,Married,24711.0,0,0,2023-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,58,20,35.90996909271868,85.68739337090636,True,Email,1713.7478674181273,1.3861728521587853,43,40-50,Low
839,1975,PhD,Married,45503.0,1,0,2023-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,170,15,47.83868666417577,251.6415817548227,False,Phone,3774.6237263223406,4.260210915097419,50,40-50,Mid-Low
4246,1982,Master,Single,6560.0,0,0,2023-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,373,12,31.854578857383387,560.0180389104119,False,SMS,6720.216466924942,16.580456530839008,43,40-50,Low
158,1945,PhD,Together,71604.0,0,0,2023-11-17,3,345,53,528,98,75,97,1,8,3,5,4,0,1,1196,13,58.998930949943066,1852.775947277014,False,Social Media,24086.08731460118,30.403551173647188,80,60+,High
4832,1979,Graduation,Married,27244.0,1,0,2023-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,101,22,72.96126248515546,141.39834327537744,True,SMS,3110.7635520583035,0.9379920036902603,46,40-50,Low
5621,1969,Graduation,Married,48752.0,1,1,2023-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,1,316,12,68.28142777545975,471.5034975565378,False,Phone,5658.041970678454,5.905296402223088,56,50-60,Mid-Low
1945,1962,Graduation,Married,71434.0,0,1,2023-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,0,1400,15,46.79835693604688,2026.736731804869,False,SMS,30401.050977073035,42.30786088440117,63,60+,High
5147,1948,Graduation,Single,90842.0,0,0,2023-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,1424,17,72.36089205274928,1815.11010970876,False,Phone,30856.87186504892,24.084131195972407,77,60+,High
2535,1978,Master,Married,88097.0,1,0,2023-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,844,16,52.23001185803167,1021.4728241079122,False,Phone,16343.565185726595,18.557200693050103,47,40-50,High
11039,1975,Graduation,Married,51948.0,0,1,2023-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,311,15,44.94371043322941,408.5969483782106,False,Email,6128.954225673158,8.091304310204702,50,40-50,Mid-High
9495,1982,Graduation,Together,71853.0,0,0,2023-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,1149,20,40.7989600468859,1582.4182914327698,False,Email,31648.3658286554,37.78575065673892,43,40-50,High
9635,1983,Master,Married,35876.0,0,0,2023-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,129,20,45.46295470267808,186.64266673251868,False,Phone,3732.8533346503737,3.1053791587708695,42,40-50,Mid-Low
2173,1952,Graduation,Widow,40049.0,0,1,2023-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,32,14,44.17734772188157,49.27947943044103,False,Email,689.9127120261744,0.11549203317229284,73,60+,Mid-Low
942,1982,Graduation,Single,39660.0,1,0,2023-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,1,299,17,52.55624333563232,382.27098771805737,False,Email,6498.606791206976,6.2735599703505365,43,40-50,Mid-Low
9386,1962,Graduation,Together,50127.0,0,1,2023-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,0,320,19,52.40860971574797,400.070373107005,True,SMS,7601.337089033095,6.633676513780714,63,60+,Mid-Low
5510,1977,Master,Married,43263.0,0,1,2023-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,441,13,50.04569030230122,699.1578627344715,False,Email,9089.052215548129,12.970391026903721,48,40-50,Mid-Low
873,1949,Master,Married,62845.0,1,1,2023-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,1178,15,56.55407254619525,1464.510596378163,False,Phone,21967.658945672443,24.89575835023909,76,60+,Mid-High
2253,1990,Graduation,Married,18929.0,0,0,2023-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,85,22,67.85969412179512,118.26869638364442,False,Phone,2601.9113204401774,0.742841577967841,35,30-40,Low
5181,1982,Basic,Single,24367.0,1,0,2023-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,24,21,64.24331203161985,34.4214117964157,False,Social Media,722.8496477247296,-0.464202409435649,43,40-50,Low
979,1975,Graduation,Single,33249.0,1,0,2023-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,112,22,27.726530473251447,158.65357405665324,False,Phone,3490.3786292463715,4.722085358271232,50,40-50,Low
10390,1959,2n Cycle,Married,26887.0,0,1,2023-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,30,23,11.691182976470678,37.03238588439532,False,Email,851.7448753410923,2.167548224925192,66,60+,Low
4698,1983,PhD,Married,50150.0,0,0,2023-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,410,18,64.01479866858911,501.3524138965936,False,Phone,9024.343450138684,6.831820521566337,42,40-50,Mid-Low
7793,1976,Graduation,Together,62061.0,0,1,2023-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,0,800,16,29.49681952376868,993.7546967875312,False,SMS,15900.0751486005,32.69023212779801,49,40-50,Mid-High
1745,1962,PhD,Divorced,85696.0,0,0,2023-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,1,1313,20,46.62851897160975,1883.150651569896,False,Social Media,37663.01303139792,39.386242006023636,63,60+,High
10590,1956,PhD,Together,76542.0,0,0,2023-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,1483,21,32.448304609109606,2102.505387344679,True,Phone,44152.61313423826,63.79553901729637,69,60+,High
5080,1993,Graduation,Single,70515.0,0,0,2023-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,1,1258,14,22.970293436299706,1627.2183665528898,False,Phone,22781.057131740457,69.84012100522035,32,30-40,High
8369,1987,Graduation,Together,18227.0,1,0,2023-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,28,13,58.12194092307182,40.743070388670624,False,Social Media,529.6599150527181,-0.2990070575482547,38,30-40,Low
5232,1965,Graduation,Married,69139.0,0,1,2023-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,227,23,61.387327404539704,346.86212918665296,False,Email,7977.828971293018,4.65038655129661,60,50-60,High
2407,1982,Graduation,Married,69109.0,0,0,2023-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,1,1555,13,41.35234398909921,1891.8621130245813,False,Phone,24594.207469319557,44.74981562165594,43,40-50,High
3834,1962,Graduation,Single,69627.0,0,1,2023-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,861,21,11.134365617826354,1204.755952557946,False,Phone,25299.87500371687,107.2015800369539,63,60+,High
7912,1978,Graduation,Married,38136.0,1,0,2023-04-22,69,8,15,27,0,20,33,2,3,1,2,8,0,0,103,20,41.806333276212754,151.99958897863084,False,Email,3039.991779572617,2.635802929053254,47,40-50,Mid-Low
7712,1946,PhD,Single,62159.0,0,0,2023-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,634,20,55.877060081038195,824.7863047048727,False,Phone,16495.726094097452,13.760731926638403,79,60+,Mid-High
1065,1963,Graduation,Single,80695.0,0,0,2023-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,1918,12,27.81632646838807,2537.721838540904,True,Email,30452.66206249085,90.23137957935978,62,60+,High
7275,1971,Master,Single,33316.0,1,1,2023-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,131,15,52.750398796687335,189.35462611664371,False,Phone,2840.3193917496556,2.5896340205210917,54,50-60,Low
1343,1968,Graduation,Together,58554.0,1,1,2023-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,586,15,49.77035226240507,913.676032783212,False,Social Media,13705.14049174818,17.35783737205681,57,50-60,Mid-High
1384,1992,Basic,Married,17256.0,1,0,2023-11-23,10,6,4,14,8,8,22,2,2,1,2,8,0,0,62,13,58.689372494016325,94.4861256235119,False,Email,1228.3196331056547,0.6099358641659566,33,30-40,Low
9967,1974,Graduation,Divorced,53034.0,1,1,2023-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,447,19,51.7937055262123,640.6636831750055,False,SMS,12172.609980325105,11.36952785412837,51,50-60,Mid-High
6181,1950,2n Cycle,Together,52203.0,0,0,2023-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,939,17,35.40396588677667,1401.0712771896228,False,Email,23818.211712223587,38.573851180127846,75,60+,Mid-High
10507,1977,2n Cycle,Divorced,59601.0,0,1,2023-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,0,797,17,67.94857252496737,1072.7054035022463,False,Phone,18235.991859538186,14.78701897097376,48,40-50,Mid-High
2674,1958,Master,Single,75154.0,0,1,2023-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,1,1143,16,47.62205640459545,1664.6494394467522,False,Email,26634.391031148036,33.95542958716324,67,60+,High
2698,1976,Graduation,Single,47025.0,0,1,2023-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,415,14,49.590431907351025,575.3861441271745,False,Social Media,8055.406017780442,10.60276533187206,49,40-50,Mid-Low
3231,1973,Graduation,Married,37971.0,1,0,2023-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,30,13,36.00098061390206,38.27923363749073,True,SMS,497.6300372873794,0.06328308242550769,52,50-60,Mid-Low
4096,1968,Master,Divorced,41335.0,1,0,2023-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,187,12,43.35076623212734,276.89002288601887,False,Phone,3322.6802746322264,5.3872002031838395,57,50-60,Mid-Low
10476,1958,Graduation,Married,67267.0,0,1,2023-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,251,19,36.72795928959648,357.0690495898217,False,SMS,6784.311942206612,8.721995354393805,67,60+,Mid-High
5948,1975,Graduation,Single,57338.0,0,1,2023-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,237,20,47.405809101148655,318.39732596920044,True,Phone,6367.946519384009,5.7164200338790465,50,40-50,Mid-High
9140,1960,2n Cycle,Together,50523.0,1,1,2023-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,91,12,75.67562720213516,142.37274651886216,True,Social Media,1708.4729582263458,0.8813553555172273,65,60+,Mid-Low
10258,1965,Master,Single,35791.0,2,1,2023-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,35,20,29.421482856029655,42.29307764957426,True,SMS,845.8615529914852,0.437489668910644,60,50-60,Mid-Low
5675,1960,PhD,Divorced,50611.0,0,1,2023-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,0,493,15,25.79657903184888,653.8704654264006,True,Social Media,9808.05698139601,24.347177415234846,65,60+,Mid-Low
4743,1969,PhD,Married,56242.0,0,1,2023-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,971,22,72.06755491240412,1187.2927348968378,False,Phone,26120.440167730434,15.474719259449767,56,50-60,Mid-High
8805,1960,Graduation,Single,48904.0,0,1,2023-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,371,13,46.86014484272201,558.9526537272895,False,Email,7266.384498454764,10.928103415030357,65,60+,Mid-Low
1542,1975,Graduation,Single,56243.0,1,2,2023-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,396,12,39.963908920101254,586.4138207316248,False,Phone,7036.965848779498,13.67358515664786,50,40-50,Mid-High
6770,1985,Graduation,Married,21355.0,1,0,2023-08-20,5,5,13,14,0,5,31,2,2,1,2,6,0,1,68,16,65.59857031094114,90.61278034962784,False,Email,1449.8044855940454,0.38132248797676305,40,30-40,Low
8773,1971,Master,Together,57420.0,0,1,2023-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,0,322,18,40.91576690394704,473.425381804271,False,Phone,8521.656872476879,10.570732204914407,54,50-60,Mid-High
10475,1970,Master,Together,,0,1,2023-04-01,39,187,5,65,26,20,14,2,4,2,6,5,0,0,317,21,77.39014570320404,430.6048402816464,False,Phone,9042.701645914574,4.564078428448014,55,50-60,
10420,1955,Master,Divorced,46390.0,0,1,2023-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,222,20,60.16888807008904,333.5553366783122,False,Phone,6671.106733566244,4.5436513350514804,70,60+,Mid-Low
7514,1956,2n Cycle,Together,54342.0,1,1,2023-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,177,18,42.68132887781446,244.5562033217588,False,Email,4402.0116597916585,4.729816989106867,69,60+,Mid-High
2902,1958,Graduation,Together,,1,1,2023-09-03,87,19,4,12,2,2,6,1,1,0,3,5,0,0,45,16,82.35962319898255,61.42103510096998,True,Email,982.7365616155197,-0.2542336558221558,67,60+,
4345,1964,2n Cycle,Single,,1,1,2023-01-12,49,5,1,9,2,0,4,1,1,0,2,7,0,0,21,23,40.91427615494992,33.05173129010173,False,Phone,760.1898196723397,-0.19217118335593378,61,60+,
793,1973,Graduation,Married,20895.0,1,0,2023-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,45,15,61.13143058013961,58.5158237980326,False,Social Media,877.737356970489,-0.0427866116870618,52,50-60,Low
10909,1948,Graduation,Married,92344.0,0,0,2023-01-15,9,992,24,694,51,19,119,0,5,10,5,1,0,0,1899,23,54.48938870609738,2370.2917994613913,False,Phone,54516.711387612,42.50006222764167,77,60+,High
3769,1972,PhD,Together,,1,0,2023-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,42,22,69.52611934098198,60.220324302758904,False,Phone,1324.847134660696,-0.1338460297573059,53,50-60,
8702,1976,2n Cycle,Together,26907.0,1,1,2023-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,22,16,73.42266795090279,34.930031948100776,False,SMS,558.8805111696124,-0.5242609275454518,49,40-50,Low
4791,1980,Graduation,Together,44964.0,1,1,2023-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,41,12,50.4800622359865,55.396563105125864,False,Phone,664.7587572615104,0.09739490506480518,45,40-50,Mid-Low
2963,1979,Graduation,Together,75507.0,0,0,2023-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,1440,20,38.69873194480725,1763.7331758501782,False,Email,35274.663517003566,44.57599402392933,46,40-50,High
8216,1972,Master,Married,53761.0,1,1,2023-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,325,14,56.89958214408675,434.1096847502438,False,Phone,6077.535586503413,6.629400223905833,53,50-60,Mid-High
8140,1973,Graduation,Together,22682.0,1,0,2023-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,95,15,39.834269453718406,133.22540286414323,False,Email,1998.3810429621485,2.3444921845229687,52,50-60,Low
10146,1972,PhD,Together,38887.0,1,0,2023-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,42,22,80.20080871289935,53.120306511421184,False,Social Media,1168.6467432512661,-0.3376587173630655,53,50-60,Mid-Low
5289,1975,2n Cycle,Single,41658.0,1,1,2023-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,72,13,52.04802996624106,105.35334388002696,False,Email,1369.5934704403503,1.0241562254778966,50,40-50,Mid-Low
2587,1972,PhD,Married,29791.0,1,0,2023-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,20,19,44.52017673031837,31.98199511208161,False,Phone,607.6579071295506,-0.28162919689620686,53,50-60,Low
4405,1956,Master,Married,63915.0,0,2,2023-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,789,17,52.77020458797362,1089.3689786197438,False,Email,18519.272636535643,19.643637581575945,69,60+,Mid-High
8663,1974,Graduation,Divorced,39996.0,1,1,2023-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,15,19,29.793105657054554,20.128371340381275,True,Email,382.4390554672442,-0.3243949935237724,51,50-60,Mid-Low
2589,1972,Graduation,Divorced,26759.0,1,0,2023-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,59,23,35.42578942234023,80.25661833729342,False,SMS,1845.9022217577485,1.2654856714832146,53,50-60,Low
3421,1968,Master,Divorced,63841.0,0,1,2023-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,908,20,68.00620861916639,1131.421091993137,False,Email,22628.42183986274,15.637026456350123,57,50-60,Mid-High
10490,1969,PhD,Married,51039.0,1,1,2023-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,417,12,40.14658581542906,647.7300367178941,False,Email,7772.760440614729,15.134125070953349,56,50-60,Mid-Low
4094,1961,Graduation,Married,60544.0,1,1,2023-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,289,16,34.296335259770906,394.7538457782682,True,Phone,6316.061532452291,10.51008825836003,64,60+,Mid-High
9958,1972,Graduation,Married,65685.0,0,1,2023-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,769,21,58.049791287909294,1041.9256089542812,False,Email,21880.437788039904,16.948826099764034,53,50-60,Mid-High
2534,1953,Graduation,Married,37716.0,0,1,2023-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,188,20,67.78556231994496,275.20870852437173,False,Email,5504.174170487435,3.059990049583101,72,60+,Mid-Low
4188,1957,Graduation,Single,36864.0,0,1,2023-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,1,354,16,60.784299659976,487.39193240384714,False,SMS,7798.270918461554,7.018385259520807,68,60+,Mid-Low
6613,1970,Master,Married,44511.0,1,0,2023-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,727,14,64.94071528708724,1060.9062927293216,False,SMS,14852.688098210503,15.336535377525653,55,50-60,Mid-Low
10827,1967,PhD,Married,36947.0,1,1,2023-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,146,17,38.64807367145809,178.788463343638,False,Social Media,3039.403876841846,3.6260640274983404,58,50-60,Mid-Low
5491,1951,Master,Together,47352.0,0,1,2023-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,319,21,28.672839998872345,486.6310986589562,False,SMS,10219.25307183808,15.971848574403325,74,60+,Mid-Low
8402,1953,Master,Married,67087.0,0,1,2023-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,794,12,72.5200047793323,1251.5040554344982,False,Phone,15018.048665213979,16.25736311301469,72,60+,Mid-High
8783,1950,Graduation,Married,57045.0,0,1,2023-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,454,16,45.15980241736796,662.6157941265445,False,Email,10601.852706024712,13.672690283332813,75,60+,Mid-High
10010,1953,PhD,Divorced,36957.0,1,1,2023-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,1,152,16,46.23750475317429,240.4376084746157,False,SMS,3847.001735593851,4.200055880137199,72,60+,Mid-Low
618,1977,PhD,Married,69389.0,0,1,2023-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,797,15,69.92291212773587,1004.6766218211442,False,SMS,15070.149327317162,13.368346386743603,48,40-50,High
9121,1972,Graduation,Married,80134.0,1,0,2023-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1690,19,58.343450141009896,2350.733344088719,False,SMS,44663.93353768566,39.29129813898985,53,50-60,High
361,1969,Master,Married,43142.0,1,1,2023-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,20,22,56.83831658122411,28.81445387156358,True,Phone,633.9179851743987,-0.4930452623383624,56,50-60,Mid-Low
4310,1944,Graduation,Married,80589.0,0,0,2023-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,1,1428,23,82.47503517351626,2045.8879730069816,False,Email,47055.42337916058,23.806148535768568,81,60+,High
2678,1990,Graduation,Single,34412.0,1,0,2023-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,209,22,40.347226544297854,284.36220473184403,False,SMS,6255.968504100569,6.047874887252493,35,30-40,Low
6376,1979,Graduation,Single,57537.0,1,0,2023-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,545,19,63.917601921218555,727.702401241845,True,SMS,13826.345623595054,10.38500787527624,46,40-50,Mid-High
524,1966,Basic,Together,22634.0,0,0,2023-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,96,23,50.855196873456265,120.07004246593608,False,Social Media,2761.61097671653,1.3610181426434773,59,50-60,Low
10341,1948,Graduation,Together,51315.0,0,0,2023-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,222,22,54.02888418294886,301.1867296099303,False,Email,6626.108051418467,4.574550245940166,77,60+,Mid-Low
5654,1972,Graduation,Married,36026.0,2,1,2023-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,61,21,72.92702639618798,77.16892388857384,False,Email,1620.5474016600508,0.058166330124871116,53,50-60,Mid-Low
